symbol,minute,nbbo_updates,mean_spread_bps,median_spread_bps,max_spread_bps,mean_depth_imbalance,mean_quoted_depth,first_mid,last_mid,high_mid,low_mid,mid_return,mid_range,quote_intensity
AAPL,09:07:44,2,270.30921964433236,270.30921964433236,522.499850200731,0.0,200.0,166.89,171.095,171.095,166.89,0.02488404503904838,251.9623704236331,2
AAPL,09:07:45,2,270.30921964433236,270.30921964433236,522.499850200731,0.0,200.0,166.89,171.095,171.095,166.89,0.02488404503904838,251.9623704236331,2
AAPL,09:07:46,8,223.79713312085926,83.96783542976827,522.499850200731,0.0,200.0,166.89,171.085,172.215,166.89,0.024825596269378494,319.07244292647954,8
AAPL,09:07:48,4,270.16423175124464,270.31049460815495,521.9162896605452,0.0,200.0,166.885,171.085,171.085,166.885,0.024855556571979676,251.67031189142327,4
AAPL,09:07:49,2,270.0179688943344,270.0179688943344,521.9162896605452,0.0,200.0,166.885,171.085,171.085,166.885,0.024855556571979676,251.67031189142327,2
AAPL,09:07:50,4,270.16423175124464,270.31049460815495,521.9162896605452,0.0,200.0,166.885,171.085,171.085,166.885,0.024855556571979676,251.67031189142327,4
AAPL,09:07:54,2,270.31049460815495,270.31049460815495,521.9162896605452,0.0,200.0,166.885,171.07999999999998,171.07999999999998,166.885,0.02482633090599757,251.3707043772654,2
AAPL,09:07:55,2,270.0179688943344,270.0179688943344,521.9162896605452,0.0,200.0,166.885,171.085,171.085,166.885,0.024855556571979676,251.67031189142327,2
AAPL,09:07:57,4,177.57637095381327,84.2597974449308,523.0833757751874,0.0,200.0,172.215,171.1,172.215,166.89499999999998,-0.006495515315737197,308.91618035595167,4
AAPL,09:07:58,6,270.6979501364718,270.89294446269577,523.0833757751874,0.0,200.0,166.89499999999998,171.105,171.105,166.89499999999998,0.02491253098765093,252.25441145630538,6
AAPL,09:08:00,6,270.6979501364718,270.89294446269577,523.0833757751874,0.0,200.0,166.89499999999998,171.105,171.105,166.89499999999998,0.02491253098765093,252.25441145630538,6
AAPL,09:08:01,2,270.60045297335984,270.60045297335984,523.0833757751874,0.0,200.0,166.89499999999998,171.105,171.105,166.89499999999998,0.02491253098765093,252.25441145630538,2
AAPL,09:08:02,8,176.9181272830565,83.3817740846434,523.0833757751874,0.0,200.0,166.89499999999998,171.105,172.225,166.89499999999998,0.02491253098765093,319.3624734114271,8
AAPL,09:08:03,8,83.23580159275319,83.3817740846434,148.06212803019372,0.0,200.0,172.225,171.105,172.225,171.105,-0.006524358331288669,65.03120917404586,8
AAPL,09:08:04,8,83.16281534680807,83.3817740846434,148.06212803019372,0.0,200.0,172.225,171.105,172.225,171.105,-0.006524358331288669,65.03120917404586,8
AAPL,09:08:05,18,272.35759861161847,148.06212803019372,652.9178942356336,0.0,200.0,172.225,168.015,172.23000000000002,166.89499999999998,-0.024748500347447123,309.76919727101387,18
AAPL,09:08:06,6,188.4994211802032,147.18476902503397,652.9178942356336,0.0,200.0,172.23000000000002,171.125,172.235,168.015,-0.0064365092390423,245.0211925913039,6
AAPL,09:08:08,20,240.3240989454386,146.8923273434552,652.9178942356336,0.0,200.0,166.905,171.12,172.235,166.9,0.024940276496376684,319.6429106377884,20
AAPL,09:08:09,6,188.4994211802032,147.18476902503397,652.9178942356336,0.0,200.0,172.23000000000002,171.125,172.235,168.015,-0.0064365092390423,245.0211925913039,6
AAPL,09:08:10,4,177.13608284518006,83.08876898116966,524.2503220394835,0.0,200.0,166.905,171.115,172.23000000000002,166.905,0.024911056808148656,319.043767412601,4
AAPL,09:08:11,8,130.03931159495997,83.08876898116966,524.2503220394835,0.0,200.0,172.23000000000002,171.125,172.23000000000002,166.905,-0.0064365092390423,309.17958543807794,8
AAPL,09:08:12,10,120.35721240450155,82.7963272995909,523.6668663870586,0.0,200.0,172.235,171.115,172.235,166.9,-0.006523978287332729,309.7512120068515,10
AAPL,09:08:13,4,176.55154081069148,82.50387002673132,523.6668663870586,0.0,200.0,166.9,171.125,172.235,166.9,0.02499945294082345,319.65248651887407,4
AAPL,09:08:14,9,327.97168319915414,523.6668663870586,652.9178942356336,0.0,200.0,166.905,172.23000000000002,172.23000000000002,166.9,0.03140600456988174,319.3433390251947,9
AAPL,09:08:15,6,145.59242630230088,83.08876898116966,523.6668663870586,0.0,200.0,171.12,166.9,172.23000000000002,166.9,-0.024970234106360782,311.4773258532031,6
AAPL,09:08:16,9,75.73987905273292,18.700327255726577,147.47721070661277,0.0,200.0,171.115,171.115,172.23000000000002,171.115,0.0,65.16085673377606,9
AAPL,09:08:17,6,208.2908843962696,83.08931542285292,523.6668663870586,0.0,200.0,166.9,171.115,172.23000000000002,166.9,0.02494101441813276,319.35290593169634,6
AAPL,09:08:18,8,177.06360681836307,83.08931542285292,523.6668663870586,0.0,200.0,166.9,171.115,172.23000000000002,166.9,0.02494101441813276,319.35290593169634,8
AAPL,09:08:19,8,271.03790607302693,271.18414326307584,523.6668663870586,0.0,200.0,166.9,171.115,171.115,166.9,0.02494101441813276,252.54643499101277,8
AAPL,09:08:25,2,83.08876898116966,83.08876898116966,147.47721070661277,0.0,200.0,172.23000000000002,171.12,172.23000000000002,171.12,-0.006465728073505053,64.44870231667035,2
AAPL,09:08:26,2,82.79684104275506,82.79684104275506,147.47721070661277,0.0,200.0,172.23000000000002,171.115,172.23000000000002,171.115,-0.00649494776173304,64.739011786565,2
AAPL,09:08:27,4,82.94280501196236,83.08876898116966,147.47721070661277,0.0,200.0,172.23000000000002,171.115,172.23000000000002,171.115,-0.00649494776173304,64.739011786565,4
AAPL,09:08:28,6,271.1841489608319,271.4766347364419,523.6668663870586,0.0,200.0,166.9,171.115,171.115,166.9,0.02494101441813276,252.54643499101277,6
AAPL,09:08:29,4,271.0379060730269,271.18414326307584,523.6668663870586,0.0,200.0,166.9,171.11,171.115,166.9,0.02491179387608967,252.54643499101277,4
AAPL,09:08:30,8,270.96478747800245,271.18414326307584,523.6668663870586,0.0,200.0,166.9,171.115,171.115,166.9,0.02494101441813276,252.54643499101277,8
AAPL,09:08:31,2,270.89166888297797,270.89166888297797,523.6668663870586,0.0,200.0,166.9,171.115,171.115,166.9,0.02494101441813276,252.54643499101277,2
AAPL,09:08:32,6,185.5626056970017,18.40894575899522,523.6668663870586,0.0,200.0,171.055,171.115,171.115,166.9,0.00035070287059037674,246.41197275730048,6
AAPL,09:08:34,8,82.94280501196236,83.08876898116966,147.47721070661277,0.0,200.0,172.23000000000002,171.115,172.23000000000002,171.115,-0.00649494776173304,64.739011786565,8
AAPL,09:08:35,6,376.7893974858,523.6668663870586,652.9178942356336,0.0,200.0,166.9,171.115,171.115,166.9,0.02494101441813276,252.54643499101277,6
AAPL,09:08:36,12,262.01645645173636,147.18476902503397,652.9178942356336,0.0,200.0,172.23000000000002,171.155,172.235,166.905,-0.006261214158542003,309.46989490797256,12
AAPL,09:08:37,8,335.54181175002856,335.5691801292225,652.9178942356336,0.0,200.0,172.25,171.155,172.255,166.92000000000002,-0.00637733120465468,309.72423802612366,8
AAPL,09:08:38,2,272.3487643217015,272.3487643217015,526.0004792715074,0.0,200.0,166.92000000000002,171.15,171.15,166.92000000000002,0.025025709252842507,253.4148094895752,2
AAPL,09:08:39,8,81.99094831853972,82.2098559292347,145.72266248657382,0.0,200.0,172.245,171.145,172.245,171.145,-0.006406731486452844,63.862521408458555,8
AAPL,09:08:41,4,335.54274523603766,335.5698954825707,652.9178942356336,0.0,200.0,172.245,168.015,172.245,166.91500000000002,-0.02486462076444991,309.4429446428044,4
AAPL,09:08:45,14,326.68249343235954,335.86303503953036,652.9178942356336,0.0,200.0,172.24,171.145,172.24,166.91,-0.0063777026462980705,309.45192754296403,14
AAPL,09:08:46,8,271.91142364316585,272.05763517536013,525.4171284785675,0.0,200.0,166.91500000000002,171.14,171.145,166.91500000000002,0.02499723418440769,253.42240062307098,8
AAPL,09:08:47,11,399.0241094881147,525.4171284785675,652.9178942356336,0.0,200.0,166.91500000000002,166.91500000000002,172.24,166.91,0.0,319.3242069316725,11
AAPL,09:08:48,15,356.62010419175436,525.4171284785675,652.9178942356336,0.0,200.0,171.14,168.015,172.24,166.91,-0.018428673858096305,311.4409255580234,15
AAPL,09:08:49,2,81.91797911497473,81.91797911497473,145.72266248657382,0.0,200.0,172.245,171.145,172.245,171.145,-0.006406731486452844,63.862521408458555,2
AAPL,09:08:50,8,303.72708443960175,335.5698954825707,652.9178942356336,0.0,200.0,166.91500000000002,171.145,172.245,166.91500000000002,0.025026449604308446,319.3242069316708,8
AAPL,09:08:54,6,251.09844880043667,145.72266248657382,652.9178942356336,0.0,200.0,172.245,168.015,172.245,166.91500000000002,-0.02486462076444991,309.4429446428044,6
AAPL,09:09:13,5,95.14698597005581,146.30747793776186,146.30747793776186,0.0,200.0,172.24,172.24,172.24,171.135,0.0,64.15466790524954,5
AAPL,09:09:14,3,61.03999132491845,18.69814187215272,146.30747793776186,0.0,200.0,171.14,171.135,172.24,171.135,-2.921627346641799e-05,64.56702115227405,3
AAPL,09:09:17,4,82.3568629781293,82.50280990495729,146.30747793776186,0.0,200.0,172.24,171.135,172.24,171.135,-0.00643613433966534,64.15466790524954,4
AAPL,09:09:21,4,82.3568629781293,82.50280990495729,146.30747793776186,0.0,200.0,172.24,171.135,172.24,171.135,-0.00643613433966534,64.15466790524954,4
AAPL,09:09:28,4,82.3568629781293,82.50280990495729,146.30747793776186,0.0,200.0,172.24,171.135,172.24,171.135,-0.00643613433966534,64.15466790524954,4
AAPL,09:09:29,10,145.98294165151782,146.01507021216784,652.9178942356336,0.0,200.0,172.24,171.145,172.245,168.015,-0.0063777026462980705,245.58755225267174,10
AAPL,09:09:30,6,271.86268646576775,272.05763517536013,525.4171284785675,0.0,200.0,166.91500000000002,171.145,171.145,166.91500000000002,0.025026449604308446,253.42240062307098,6
AAPL,09:09:31,4,82.06391752210472,82.2098559292347,145.72266248657382,0.0,200.0,172.245,171.145,172.245,171.145,-0.006406731486452844,63.862521408458555,4
AAPL,09:09:32,4,271.91142364316585,272.05763517536013,525.4171284785675,0.0,200.0,166.91500000000002,171.145,171.145,166.91500000000002,0.025026449604308446,253.42240062307098,4
AAPL,09:09:34,4,271.91142364316585,272.05763517536013,525.4171284785675,0.0,200.0,166.91500000000002,171.145,171.145,166.91500000000002,0.025026449604308446,253.42240062307098,4
AAPL,09:09:35,4,271.91142364316585,272.05763517536013,525.4171284785675,0.0,200.0,166.91500000000002,171.145,171.145,166.91500000000002,0.025026449604308446,253.42240062307098,4
AAPL,09:09:36,4,82.06391752210472,82.2098559292347,145.72266248657382,0.0,200.0,172.245,171.145,172.245,171.145,-0.006406731486452844,63.862521408458555,4
AAPL,09:09:37,2,272.05763517536013,272.05763517536013,525.4171284785675,0.0,200.0,166.91500000000002,171.14,171.14,166.91500000000002,0.02499723418440769,253.12284695803044,2
AAPL,09:09:38,2,271.76521211097156,271.76521211097156,525.4171284785675,0.0,200.0,166.91500000000002,171.145,171.145,166.91500000000002,0.025026449604308446,253.42240062307098,2
AAPL,09:09:39,6,187.4261733213044,145.1378809869376,652.9178942356336,0.0,200.0,172.245,171.15,172.25,168.015,-0.006377516920067975,245.87070742256748,6
AAPL,09:09:40,6,271.86268646576775,272.05763517536013,525.4171284785675,0.0,200.0,166.91500000000002,171.145,171.145,166.91500000000002,0.025026449604308446,253.42240062307098,6
AAPL,09:09:42,8,160.9758947950443,145.1378809869376,652.9178942356336,0.0,200.0,172.245,171.155,172.25,168.015,-0.006348303207149061,245.87070742256748,8
AAPL,09:09:43,4,176.54919724875847,81.62558836515662,525.4171284785675,0.0,200.0,172.25,171.145,172.25,166.91500000000002,-0.006435759483958467,309.72423802612366,4
AAPL,09:09:44,16,161.26835929900588,145.4302717367557,652.9178942356336,0.0,200.0,172.245,171.145,172.25,168.015,-0.006406731486452844,245.87070742256748,16
AAPL,09:09:45,4,82.06391752210472,82.2098559292347,145.72266248657382,0.0,200.0,172.245,171.145,172.245,171.145,-0.006406731486452844,63.862521408458555,4
AAPL,09:09:47,4,82.06391752210472,82.2098559292347,145.72266248657382,0.0,200.0,172.245,171.145,172.245,171.145,-0.006406731486452844,63.862521408458555,4
AAPL,09:09:49,4,82.06391752210472,82.2098559292347,145.72266248657382,0.0,200.0,172.245,171.145,172.245,171.145,-0.006406731486452844,63.862521408458555,4
AAPL,09:09:51,8,176.9141214037548,81.9174651794166,526.0004792715074,0.0,200.0,166.91500000000002,171.155,172.25,166.91500000000002,0.025084877883612133,319.62376059670964,8
AAPL,09:09:52,10,233.9709605667959,82.21040217936327,526.0004792715074,0.0,200.0,166.92000000000002,171.145,172.245,166.91500000000002,0.0249964946864576,319.31464174454726,10
AAPL,09:09:53,4,335.54274523603766,335.5698954825707,652.9178942356336,0.0,200.0,166.91500000000002,171.145,172.245,166.91500000000002,0.025026449604308446,319.3242069316708,4
AAPL,09:09:54,6,208.58027546710215,82.21040217936327,525.4171284785675,0.0,200.0,172.245,171.145,172.245,166.91500000000002,-0.006406731486452844,309.4429446428044,6
AAPL,09:09:56,4,177.13427561333071,82.50280990495729,525.4171284785675,0.0,200.0,166.91500000000002,171.135,172.24,166.91500000000002,0.02496801791094124,319.024653266632,4
AAPL,09:10:00,2,588.8758184856196,588.8758184856196,652.9178942356336,0.0,200.0,166.91,168.015,168.015,166.91,0.006598516141486216,66.20334311904558,2
AAPL,09:10:03,8,209.2430861402114,146.8923443221873,652.9178942356336,0.0,200.0,172.24,171.115,172.24,166.91,-0.006553007970185413,309.45192754296403,8
AAPL,09:10:05,10,221.69028666057844,147.47721070661277,652.9178942356336,0.0,200.0,166.9,171.115,172.23000000000002,166.9,0.02494101441813276,319.35290593169634,10
AAPL,09:10:06,2,400.19755247112323,400.19755247112323,652.9178942356336,0.0,200.0,172.23000000000002,168.015,172.23000000000002,168.015,-0.0247775317158428,244.73088312140925,2
AAPL,09:10:07,6,188.79222709217723,147.76966936840324,652.9178942356336,0.0,200.0,172.225,171.115,172.23000000000002,168.015,-0.0064659163933372624,244.73798809696805,6
AAPL,09:10:08,10,184.12991870415544,147.47721070661277,652.9178942356336,0.0,200.0,166.9,171.115,172.23000000000002,166.9,0.02494101441813276,319.35290593169634,10
AAPL,09:10:10,16,216.81082568862374,147.18476902503397,652.9178942356336,0.0,200.0,166.9,171.14,172.235,166.9,0.02508710432211933,319.65248651887407,16
AAPL,09:10:11,10,120.0041764398781,82.2098559292347,525.4171284785675,0.0,200.0,166.91500000000002,171.145,172.245,166.91500000000002,0.025026449604308446,319.3242069316708,10
AAPL,09:10:13,6,82.01527138639472,82.2098559292347,145.72266248657382,0.0,200.0,172.245,171.145,172.245,171.145,-0.006406731486452844,63.862521408458555,6
AAPL,09:10:15,2,82.2098559292347,82.2098559292347,145.72266248657382,0.0,200.0,172.245,171.15,172.245,171.15,-0.006377516920067975,63.57223722023854,2
AAPL,09:10:16,10,284.87616737467704,145.72266248657382,652.9178942356336,0.0,200.0,172.245,168.015,172.245,166.91500000000002,-0.02486462076444991,309.4429446428044,10
AAPL,09:10:18,4,82.06391752210472,82.2098559292347,145.72266248657382,0.0,200.0,172.245,171.145,172.245,171.145,-0.006406731486452844,63.862521408458555,4
AAPL,09:10:19,4,82.06391752210472,82.2098559292347,145.72266248657382,0.0,200.0,172.245,171.145,172.245,171.145,-0.006406731486452844,63.862521408458555,4
AAPL,09:10:21,4,240.47266878868388,145.4302717367557,652.9178942356336,0.0,200.0,172.245,171.155,172.25,168.015,-0.006348303207149061,245.87070742256748,4
AAPL,09:10:23,4,81.77098910469103,81.91691899311806,145.1378809869376,0.0,200.0,172.25,171.155,172.25,171.155,-0.00637733120465468,63.5703918722786,4
AAPL,09:10:26,4,81.77098910469103,81.91691899311806,145.1378809869376,0.0,200.0,172.25,171.155,172.25,171.155,-0.00637733120465468,63.5703918722786,4
AAPL,09:10:27,4,81.77098910469103,81.91691899311806,145.1378809869376,0.0,200.0,172.25,171.155,172.25,171.155,-0.00637733120465468,63.5703918722786,4
AAPL,09:10:28,4,81.77098910469103,81.91691899311806,145.1378809869376,0.0,200.0,172.25,171.155,172.25,171.155,-0.00637733120465468,63.5703918722786,4
AAPL,09:10:29,2,589.4591867535705,589.4591867535705,652.9178942356336,0.0,200.0,166.92000000000002,168.015,168.015,166.92000000000002,0.006538605408460565,65.60028756290261,2
AAPL,09:10:30,12,146.27565799884403,84.25866910746893,523.0833757751874,0.0,200.0,172.22,171.09,172.22,166.89499999999998,-0.006582995431461979,309.1975380327498,12
AAPL,09:10:31,10,158.3296023261661,83.96838206310699,521.9162896605452,0.0,200.0,172.215,171.085,172.215,166.885,-0.00658318718919513,309.4968498678984,10
AAPL,09:10:32,2,270.0179688943344,270.0179688943344,521.9162896605452,0.0,200.0,166.885,171.085,171.085,166.885,0.024855556571979676,251.67031189142327,2
AAPL,09:10:36,2,83.67585634928645,83.67585634928645,149.23206457044932,0.0,200.0,172.215,171.085,172.215,171.085,-0.00658318718919513,65.61565485004184,2
AAPL,09:10:38,4,176.7009145481613,83.67585634928645,521.9162896605452,0.0,200.0,166.885,171.07999999999998,172.215,166.885,0.02482633090599757,319.3816100907818,4
AAPL,09:10:39,4,176.55528046189633,83.6763859312864,521.3326941514854,0.0,200.0,172.215,171.075,172.215,166.88,-0.006641639375323619,309.7871846238718,4
AAPL,09:10:40,8,209.9032272595757,149.23206457044932,652.9178942356336,0.0,200.0,172.20999999999998,171.085,172.215,166.89,-0.0065541532921181535,309.21549271238706,8
AAPL,09:10:41,6,208.00143995059193,83.96838206310699,521.9162896605452,0.0,200.0,172.215,171.085,172.215,166.885,-0.00658318718919513,309.4968498678984,6
AAPL,09:10:51,4,270.16423175124464,270.31049460815495,521.9162896605452,0.0,200.0,166.885,171.085,171.085,166.885,0.024855556571979676,251.67031189142327,4
AAPL,09:10:52,4,270.16423175124464,270.31049460815495,521.9162896605452,0.0,200.0,166.885,171.07999999999998,171.085,166.885,0.02482633090599757,251.67031189142327,4
AAPL,09:10:53,2,270.0179688943344,270.0179688943344,521.9162896605452,0.0,200.0,166.885,171.085,171.085,166.885,0.024855556571979676,251.67031189142327,2
AAPL,09:10:54,8,270.2373674545164,270.6030374212418,521.9162896605452,0.0,200.0,166.885,171.085,171.085,166.885,0.024855556571979676,251.67031189142327,8
AAPL,09:10:56,16,406.95532396406475,525.4171284785675,652.9178942356336,0.0,200.0,166.885,171.14,172.23000000000002,166.885,0.025176982537198474,320.2804326332521,16
AAPL,09:10:57,2,271.76521211097156,271.76521211097156,525.4171284785675,0.0,200.0,166.91500000000002,171.145,171.145,166.91500000000002,0.025026449604308446,253.42240062307098,2
AAPL,09:10:59,6,145.20021372552324,82.2098559292347,525.4171284785675,0.0,200.0,172.245,171.15,172.245,166.91500000000002,-0.006377516920067975,309.4429446428044,6
AAPL,09:11:00,10,158.03185228859292,82.2098559292347,526.0004792715074,0.0,200.0,166.91500000000002,171.155,172.245,166.91500000000002,0.025084877883612133,319.3242069316708,10
AAPL,09:11:01,12,324.76294506213617,525.4171284785675,652.9178942356336,0.0,200.0,166.92000000000002,171.145,171.145,166.91500000000002,0.0249964946864576,253.4148094895752,12
AAPL,09:11:02,4,240.47266878868388,145.4302717367557,652.9178942356336,0.0,200.0,172.245,171.155,172.25,168.015,-0.006348303207149061,245.87070742256748,4
AAPL,09:11:03,10,284.93450245397105,145.72266248657382,652.9178942356336,0.0,200.0,166.92000000000002,171.145,172.245,166.91500000000002,0.0249964946864576,319.31464174454726,10
AAPL,09:11:04,10,323.0205536655379,335.5698954825707,652.9178942356336,0.0,200.0,172.245,171.15,172.245,166.91500000000002,-0.006377516920067975,309.4429446428044,10
AAPL,09:11:05,6,315.4530717991341,337.61627192097836,652.9178942356336,0.0,200.0,166.92000000000002,171.10500000000002,172.215,166.92000000000002,0.024762747424618984,317.21782890007114,6
AAPL,09:11:06,8,84.1138079050641,84.55174239627092,149.23206457044932,0.0,200.0,172.215,171.085,172.215,171.085,-0.00658318718919513,65.61565485004184,8
AAPL,09:11:08,4,83.82184588952737,83.96783542976827,149.23206457044932,0.0,200.0,172.215,171.085,172.215,171.085,-0.00658318718919513,65.61565485004184,4
AAPL,09:11:09,4,83.82184588952737,83.96783542976827,149.23206457044932,0.0,200.0,172.215,171.085,172.215,171.085,-0.00658318718919513,65.61565485004184,4
AAPL,09:11:10,6,208.48916566615665,84.84596108491552,521.9162896605452,0.0,200.0,166.885,171.07,172.20499999999998,166.885,0.02476787701149031,318.78239506246774,6
AAPL,09:11:11,22,269.8064851297313,270.01924355086965,521.3326941514854,0.0,200.0,166.88,171.075,171.075,166.88,0.024827065586099123,251.37823585810122,22
AAPL,09:11:12,27,279.1754602543401,521.3326941514854,521.3326941514854,0.0,200.0,166.88,166.88,171.075,166.88,0.0,251.37823585810122,27
AAPL,09:11:13,29,261.1918595555021,18.705792950253883,521.3326941514854,0.0,200.0,171.07,171.07,171.075,166.88,0.0,245.22125445723933,29
AAPL,09:11:14,22,269.8596747350159,270.01924355086965,521.3326941514854,0.0,200.0,166.88,171.075,171.075,166.88,0.024827065586099123,251.37823585810122,22
AAPL,09:11:15,33,277.49296371255366,521.3326941514854,521.3326941514854,0.0,200.0,166.88,166.88,171.075,166.88,0.0,251.37823585810122,33
AAPL,09:11:16,27,260.559649098739,18.705792950253883,521.3326941514854,0.0,200.0,171.07,171.075,171.075,166.88,2.9227374360976253e-05,245.22125445723933,27
AAPL,09:11:17,26,269.8617204890653,270.01924355086965,521.3326941514854,0.0,200.0,166.88,171.075,171.075,166.88,0.024827065586099123,251.37823585810122,26
AAPL,09:11:18,20,251.32649724254898,84.55396496907322,521.3326941514854,0.0,200.0,166.88,171.065,172.20499999999998,166.88,0.024768609983112876,319.0915627996158,20
AAPL,09:11:19,4,84.40795837649853,84.55396496907322,150.40213698789256,0.0,200.0,172.20499999999998,171.065,172.20499999999998,171.065,-0.006642026341164211,66.20016840393637,4
AAPL,09:11:20,4,269.5816950983403,269.7279750714971,520.7490636704118,0.0,200.0,166.875,171.065,171.065,166.875,0.024798572081061187,251.08614232209726,4
AAPL,09:11:21,4,84.40795837649853,84.55396496907322,150.40213698789256,0.0,200.0,172.20499999999998,171.065,172.20499999999998,171.065,-0.006642026341164211,66.20016840393637,4
AAPL,09:11:23,4,84.40795837649853,84.55396496907322,150.40213698789256,0.0,200.0,172.20499999999998,171.065,172.20499999999998,171.065,-0.006642026341164211,66.20016840393637,4
AAPL,09:11:24,20,282.77489915236686,335.57560032915217,652.9178942356336,0.0,200.0,166.875,171.065,172.20499999999998,166.875,0.024798572081061187,319.4007490636695,20
AAPL,09:11:25,36,281.3478945559275,150.69468057292406,652.9178942356336,0.0,200.0,166.875,171.065,172.20499999999998,166.875,0.024798572081061187,319.4007490636695,36
AAPL,09:11:26,26,269.5704427927128,269.7279750714971,520.7490636704118,0.0,200.0,166.875,171.065,171.065,166.875,0.024798572081061187,251.08614232209726,26
AAPL,09:11:27,22,264.7282240105304,150.10961039046833,652.9178942356336,0.0,200.0,166.875,171.075,172.20999999999998,166.875,0.02485702768404748,319.70037453183403,22
AAPL,09:11:29,6,208.48793954271738,84.55287073891071,522.499850200731,0.0,200.0,172.20999999999998,171.095,172.20999999999998,166.89,-0.006495704522448107,308.92514952674026,6
AAPL,09:11:30,6,251.29652449166034,148.35460367367318,652.9178942356336,0.0,200.0,166.89,171.095,172.225,166.89,0.02488404503904838,319.67164000239734,6
AAPL,09:11:31,6,251.39384517386281,148.35460367367318,652.9178942356336,0.0,200.0,166.89,171.105,172.225,166.89,0.024942490392659472,319.67164000239734,6
AAPL,09:11:32,4,429.15492732487144,522.7916129879592,652.9178942356336,0.0,200.0,166.89499999999998,171.095,171.095,166.89,0.02485408563403998,251.954821894006,4
AAPL,09:11:33,4,241.93615793862804,148.35460367367318,652.9178942356336,0.0,200.0,172.22,171.105,172.225,168.015,-0.0064953261200482604,244.45476715828636,4
AAPL,09:11:34,4,429.15492732487144,522.7916129879592,652.9178942356336,0.0,200.0,166.89499999999998,171.095,171.095,166.89,0.02485408563403998,251.954821894006,4
AAPL,09:11:35,4,176.5532786201936,83.08982910086297,522.499850200731,0.0,200.0,166.89,171.105,172.225,166.89,0.024942490392659472,319.67164000239734,4
AAPL,09:11:36,12,229.5506846742081,148.06212803019372,652.9178942356336,0.0,200.0,166.89499999999998,171.105,172.225,166.89,0.02491253098765093,319.6620629737265,12
AAPL,09:11:37,16,193.30076253321715,148.06212803019372,652.9178942356336,0.0,200.0,166.89499999999998,171.1,172.225,166.89499999999998,0.024883308737827983,319.3624734114271,16
AAPL,09:11:38,10,158.21117796806496,83.38232059019894,523.0833757751874,0.0,200.0,166.89499999999998,171.095,172.225,166.89499999999998,0.02485408563403998,319.3624734114271,10
AAPL,09:11:40,4,83.52881521811078,83.67479623367839,148.64707931715262,0.0,200.0,172.22,171.095,172.22,171.095,-0.006553771473659255,65.32342352804552,4
AAPL,09:11:43,4,83.52881521811078,83.67479623367839,148.64707931715262,0.0,200.0,172.22,171.095,172.22,171.095,-0.006553771473659255,65.32342352804552,4
AAPL,09:11:44,22,175.18336792267112,147.47721070661277,652.9178942356336,0.0,200.0,172.22,171.125,172.23000000000002,166.905,-0.006378445659406138,309.1975380327498,22
AAPL,09:11:45,6,82.69847729009126,82.79578092177123,146.8923273434552,0.0,200.0,172.235,171.13,172.235,171.125,-0.006436321783894553,64.44683136412539,6
AAPL,09:11:46,10,82.62063438474728,82.79578092177123,146.8923273434552,0.0,200.0,172.235,171.125,172.235,171.125,-0.006465539764641972,64.44683136412539,10
AAPL,09:11:47,13,261.71204345629536,146.8923273434552,524.2503220394835,0.0,200.0,166.905,172.235,172.235,166.905,0.03143503509548147,319.3433390251947,13
AAPL,09:11:48,1,18.115412710007437,18.115412710007437,18.115412710007437,0.0,200.0,171.125,171.125,171.125,171.125,0.0,0.0,1
AAPL,09:11:49,2,82.50387002673132,82.50387002673132,146.8923273434552,0.0,200.0,172.235,171.125,172.235,171.125,-0.006465539764641972,64.44683136412539,2
AAPL,09:11:50,10,82.67901656375525,82.79578092177123,146.8923273434552,0.0,200.0,172.235,171.13,172.235,171.125,-0.006436321783894553,64.44683136412539,10
AAPL,09:11:51,6,208.28986825874077,82.50387002673132,524.2503220394835,0.0,200.0,172.235,171.125,172.235,166.905,-0.006465539764641972,309.4609109646711,6
AAPL,09:11:52,8,82.64982547425127,82.79578092177123,146.8923273434552,0.0,200.0,172.235,171.125,172.235,171.125,-0.006465539764641972,64.44683136412539,8
AAPL,09:11:53,4,82.50387002673132,82.50387002673132,146.8923273434552,0.0,200.0,172.235,171.125,172.235,171.125,-0.006465539764641972,64.44683136412539,4
AAPL,09:11:54,21,206.0352153407969,146.8923273434552,652.9178942356336,0.0,200.0,172.235,172.235,172.235,166.905,0.0,309.4609109646711,21
AAPL,09:11:55,11,213.97771164520302,18.700327255726577,524.2503220394835,0.0,200.0,171.13,171.12,172.235,166.905,-5.8436815210098524e-05,311.45912464208567,11
AAPL,09:11:56,14,271.30820620597103,271.4753246476051,524.2503220394835,0.0,200.0,166.905,171.12,171.125,166.905,0.024940276496376684,252.83844102932798,14
AAPL,09:11:57,6,271.28035313236535,271.4753246476051,524.2503220394835,0.0,200.0,166.905,171.125,171.125,166.905,0.024969495330839475,252.83844102932798,6
AAPL,09:11:58,6,271.28035313236535,271.4753246476051,524.2503220394835,0.0,200.0,166.905,171.125,171.125,166.905,0.024969495330839475,252.83844102932798,6
AAPL,09:11:59,12,177.13524617926365,83.08767475946573,524.8337427356055,0.0,200.0,166.905,171.135,172.235,166.905,0.0250279304386687,319.3433390251947,12
AAPL,09:12:02,2,82.50280990495729,82.50280990495729,146.30747793776186,0.0,200.0,172.24,171.14,172.24,171.14,-0.006406918066198912,63.864375290293935,2
